,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,Jakarta,kualitas_udara
9057,2018-04-12,3,58.0,13.0,55.0,7.0,58.0,1.0,PM10,SEDANG,Jakarta_Selatan,2
9058,2018-04-13,3,50.0,13.0,93.0,6.0,93.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9059,2018-04-14,3,24.0,13.0,97.0,7.0,97.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9060,2018-04-15,3,27.0,13.0,80.0,5.0,80.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9061,2018-04-16,3,33.0,16.0,79.0,13.0,79.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9062,2018-04-17,3,53.0,21.0,80.0,15.0,80.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9063,2018-04-18,3,40.0,20.0,80.0,9.0,80.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9064,2018-04-19,3,52.0,22.0,81.0,8.0,81.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9065,2018-04-20,3,43.0,26.0,66.0,11.0,66.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9066,2018-04-21,3,37.0,21.0,93.0,7.0,93.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9067,2018-04-22,3,28.0,22.0,71.0,7.0,71.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9068,2018-04-23,3,31.0,17.0,43.0,7.0,43.0,4.0,O3,BAIK,Jakarta_Selatan,3
9069,2018-04-24,3,28.0,24.0,63.0,7.0,63.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9070,2018-04-25,3,51.961251435132034,33.0,48.0,7.0,48.0,4.0,O3,BAIK,Jakarta_Selatan,3
9071,2018-04-26,3,28.0,25.0,39.0,12.0,39.0,4.0,O3,BAIK,Jakarta_Selatan,3
9072,2018-04-27,3,26.0,15.0,43.0,6.0,43.0,4.0,O3,BAIK,Jakarta_Selatan,3
9073,2018-04-28,3,52.0,16.0,70.0,8.0,70.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9074,2018-04-29,3,67.0,20.0,88.0,9.0,88.0,4.0,O3,SEDANG,Jakarta_Selatan,2
9075,2018-04-30,3,51.961251435132034,27.0,16.0,9.0,27.0,3.0,CO,BAIK,Jakarta_Selatan,3
9076,2018-04-01,4,37.0,7.0,42.0,4.0,42.0,4.0,O3,BAIK,Jakarta Timur,3
9077,2018-04-02,4,36.0,12.0,37.0,5.0,37.0,4.0,O3,BAIK,Jakarta Timur,3
9078,2018-04-03,4,47.0,19.0,39.0,11.0,47.0,1.0,PM10,BAIK,Jakarta Timur,3
9079,2018-04-04,4,39.0,9.0,48.0,14.0,48.0,4.0,O3,BAIK,Jakarta Timur,3
9080,2018-04-05,4,81.0,23.0,91.0,14.0,91.0,4.0,O3,SEDANG,Jakarta Timur,2
9081,2018-04-06,4,52.0,14.0,46.0,11.0,52.0,1.0,PM10,SEDANG,Jakarta Timur,2
9082,2018-04-07,4,68.0,24.0,41.0,9.0,68.0,1.0,PM10,SEDANG,Jakarta Timur,2
9083,2018-04-08,4,43.0,9.0,27.0,8.0,43.0,1.0,PM10,BAIK,Jakarta Timur,3
9084,2018-04-09,4,51.0,15.0,49.0,7.0,51.0,1.0,PM10,SEDANG,Jakarta Timur,2
9085,2018-04-10,4,45.0,15.0,43.0,9.0,45.0,1.0,PM10,BAIK,Jakarta Timur,3
9086,2018-04-11,4,71.0,23.0,48.0,11.0,71.0,1.0,PM10,SEDANG,Jakarta Timur,2
9087,2018-04-12,4,67.0,11.0,26.0,8.0,67.0,1.0,PM10,SEDANG,Jakarta Timur,2
9088,2018-04-15,4,59.0,17.0,63.0,11.0,63.0,4.0,O3,SEDANG,Jakarta Timur,2
9089,2018-04-16,4,65.0,27.0,71.0,13.0,71.0,4.0,O3,SEDANG,Jakarta Timur,2
9090,2018-04-17,4,63.0,24.0,69.0,16.0,69.0,4.0,O3,SEDANG,Jakarta Timur,2
9091,2018-04-18,4,81.0,21.0,75.0,14.0,81.0,1.0,PM10,SEDANG,Jakarta Timur,2
9092,2018-04-19,4,86.0,33.0,59.0,18.0,86.0,1.0,PM10,SEDANG,Jakarta Timur,2
9093,2018-04-20,4,76.0,24.0,33.0,11.0,76.0,1.0,PM10,SEDANG,Jakarta Timur,2
9094,2018-04-21,4,73.0,41.0,58.0,13.0,73.0,1.0,PM10,SEDANG,Jakarta Timur,2
9095,2018-04-22,4,70.0,29.0,45.0,14.0,70.0,1.0,PM10,SEDANG,Jakarta Timur,2
9096,2018-04-23,4,51.0,30.0,43.0,11.0,51.0,1.0,PM10,SEDANG,Jakarta Timur,2
9097,2018-04-24,4,54.0,32.0,45.0,15.0,54.0,1.0,PM10,SEDANG,Jakarta Timur,2
9098,2018-04-25,4,56.0,37.0,18.0,10.0,56.0,1.0,PM10,SEDANG,Jakarta Timur,2
9099,2018-04-26,4,63.0,33.0,13.0,12.0,63.0,1.0,PM10,SEDANG,Jakarta Timur,2
9100,2018-04-27,4,54.0,23.682984790874524,21.0,6.0,54.0,1.0,PM10,SEDANG,Jakarta Timur,2
9101,2018-04-28,4,41.0,13.0,55.0,11.0,55.0,4.0,O3,SEDANG,Jakarta Timur,2
9102,2018-04-29,4,54.0,21.0,66.0,9.0,66.0,4.0,O3,SEDANG,Jakarta Timur,2
9103,2018-04-30,4,78.0,29.0,89.0,22.0,89.0,4.0,O3,SEDANG,Jakarta Timur,2
9104,2018-04-01,5,29.0,4.0,57.0,59.33919741346519,57.0,4.0,O3,SEDANG,Jakarta Barat,2
9105,2018-04-02,5,33.0,8.0,57.0,1.0,57.0,4.0,O3,SEDANG,Jakarta Barat,2
9106,2018-04-03,5,45.0,14.0,80.0,4.0,80.0,4.0,O3,SEDANG,Jakarta Barat,2
9107,2018-04-04,5,14.0,8.0,96.0,4.0,96.0,4.0,O3,SEDANG,Jakarta Barat,2
9108,2018-04-05,5,62.0,26.0,202.0,8.0,202.0,4.0,O3,SANGAT TIDAK SEHAT,Jakarta Barat,0
9109,2018-04-06,5,45.0,10.0,144.0,5.0,144.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9110,2018-04-07,5,62.0,26.0,16.0,5.0,62.0,1.0,PM10,SEDANG,Jakarta Barat,2
9111,2018-04-08,5,45.0,9.0,16.0,3.0,45.0,1.0,PM10,BAIK,Jakarta Barat,3
9112,2018-04-09,5,34.0,17.0,16.0,5.0,34.0,1.0,PM10,BAIK,Jakarta Barat,3
9113,2018-04-10,5,47.0,13.0,66.0,5.0,66.0,4.0,O3,SEDANG,Jakarta Barat,2
9114,2018-04-11,5,54.0,15.0,89.0,4.0,89.0,4.0,O3,SEDANG,Jakarta Barat,2
9115,2018-04-12,5,53.0,8.0,57.0,4.0,57.0,4.0,O3,SEDANG,Jakarta Barat,2
9116,2018-04-13,5,41.0,8.0,121.0,4.0,121.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9117,2018-04-14,5,45.0,10.0,141.0,4.0,141.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9118,2018-04-15,5,57.0,15.0,168.0,3.0,168.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9119,2018-04-16,5,61.0,17.0,185.0,4.0,185.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9120,2018-04-17,5,60.0,15.0,142.0,6.0,142.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9121,2018-04-18,5,66.0,24.0,62.0,6.0,66.0,1.0,PM10,SEDANG,Jakarta Barat,2
9122,2018-04-19,5,68.0,24.0,133.0,6.0,133.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9123,2018-04-20,5,50.0,16.0,92.0,5.0,92.0,4.0,O3,SEDANG,Jakarta Barat,2
9124,2018-04-21,5,66.0,27.0,162.0,6.0,162.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9125,2018-04-22,5,66.0,21.0,117.0,6.0,117.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9126,2018-04-23,5,51.0,19.0,84.0,5.0,84.0,4.0,O3,SEDANG,Jakarta Barat,2
9127,2018-04-24,5,56.0,27.0,90.0,10.0,90.0,4.0,O3,SEDANG,Jakarta Barat,2
9128,2018-04-25,5,61.0,28.0,35.0,4.0,61.0,1.0,PM10,SEDANG,Jakarta Barat,2
9129,2018-04-26,5,62.0,34.0,56.0,8.0,62.0,1.0,PM10,SEDANG,Jakarta Barat,2
9130,2018-04-27,5,47.0,15.0,48.0,4.0,48.0,4.0,O3,BAIK,Jakarta Barat,3
9131,2018-04-28,5,38.0,14.0,96.0,5.0,96.0,4.0,O3,SEDANG,Jakarta Barat,2
9132,2018-04-29,5,65.0,20.0,120.0,5.0,120.0,4.0,O3,TIDAK SEHAT,Jakarta Barat,1
9133,2021-12-01,1,49.0,33.0,13.0,15.0,12.0,65.0,PM25,SEDANG,Jakarta_Pusat,2
9134,2021-12-02,1,28.0,31.0,7.0,15.0,5.0,34.0,PM25,BAIK,Jakarta_Pusat,3
9135,2021-12-04,1,39.0,35.0,13.0,15.0,9.0,52.0,PM25,SEDANG,Jakarta_Pusat,2
9136,2021-12-05,1,41.0,39.0,15.0,15.0,9.0,57.0,PM25,SEDANG,Jakarta_Pusat,2
9137,2021-12-06,1,60.0,55.0,23.0,18.0,11.0,81.0,PM25,SEDANG,Jakarta_Pusat,2
9138,2021-12-07,1,30.0,34.0,12.0,16.0,9.0,34.0,SO2,BAIK,Jakarta_Pusat,3
9139,2021-12-08,1,45.0,33.0,17.0,18.0,10.0,60.0,PM25,SEDANG,Jakarta_Pusat,2
9140,2021-12-09,1,33.0,36.0,10.0,21.0,11.0,50.0,PM25,BAIK,Jakarta_Pusat,3
9141,2021-12-10,1,46.0,43.0,14.0,19.0,12.0,59.0,PM25,SEDANG,Jakarta_Pusat,2
9142,2021-12-11,1,28.0,33.0,8.0,24.0,9.0,43.0,PM25,BAIK,Jakarta_Pusat,3
9143,2021-12-12,1,44.0,32.0,17.0,15.0,7.0,57.0,PM25,SEDANG,Jakarta_Pusat,2
9144,2021-12-13,1,31.0,34.0,10.0,13.0,6.0,46.0,PM25,BAIK,Jakarta_Pusat,3
9145,2021-12-14,1,46.0,46.0,15.0,16.0,10.0,61.0,PM25,SEDANG,Jakarta_Pusat,2
9146,2021-12-15,1,58.0,43.0,19.0,20.0,14.0,75.0,PM25,SEDANG,Jakarta_Pusat,2
9147,2021-12-16,1,56.0,39.0,20.0,24.0,16.0,74.0,PM25,SEDANG,Jakarta_Pusat,2
9148,2021-12-17,1,53.0,42.0,18.0,24.0,15.0,71.0,PM25,SEDANG,Jakarta_Pusat,2
9149,2021-12-18,1,51.0,39.0,18.0,22.0,10.0,63.0,PM25,SEDANG,Jakarta_Pusat,2
9150,2021-12-19,1,58.0,38.0,24.0,33.0,15.0,81.0,PM25,SEDANG,Jakarta_Pusat,2
9151,2021-12-20,1,52.0,39.0,13.0,23.0,11.0,63.0,PM25,SEDANG,Jakarta_Pusat,2
9152,2021-12-21,1,52.0,41.0,19.0,22.0,17.0,74.0,PM25,SEDANG,Jakarta_Pusat,2
9153,2021-12-22,1,63.0,56.0,28.0,25.0,19.0,85.0,PM25,SEDANG,Jakarta_Pusat,2
9154,2021-12-23,1,56.0,57.0,18.0,20.0,18.0,77.0,PM25,SEDANG,Jakarta_Pusat,2
9155,2021-12-24,1,34.0,53.0,15.0,17.0,11.0,53.0,SO2,SEDANG,Jakarta_Pusat,2
9156,2021-12-25,1,53.0,56.0,17.0,17.0,9.0,68.0,PM25,SEDANG,Jakarta_Pusat,2
9157,2021-12-26,1,35.0,51.0,11.0,22.0,10.0,53.0,PM25,SEDANG,Jakarta_Pusat,2
9158,2021-12-27,1,52.0,61.0,15.0,20.0,15.0,71.0,PM25,SEDANG,Jakarta_Pusat,2
9159,2021-12-28,1,51.0,53.0,15.0,18.0,13.0,65.0,PM25,SEDANG,Jakarta_Pusat,2
9160,2021-12-29,1,31.0,54.0,10.0,24.0,11.0,54.0,SO2,SEDANG,Jakarta_Pusat,2
9161,2021-12-30,1,55.0,53.0,16.0,23.0,14.0,71.0,PM25,SEDANG,Jakarta_Pusat,2
9162,2021-12-31,1,62.0,52.0,23.0,20.0,14.0,85.0,PM25,SEDANG,Jakarta_Pusat,2
9163,2021-12-01,2,53.0,8.0,12.0,41.0,30.0,53.0,PM10,SEDANG,Jakarta_Utara,2
9164,2021-12-02,2,32.0,40.0,7.0,40.0,14.0,50.0,PM25,BAIK,Jakarta_Utara,3
9165,2021-12-03,2,34.0,41.0,9.0,48.0,17.0,55.0,PM25,SEDANG,Jakarta_Utara,2
9166,2021-12-04,2,40.0,43.0,8.0,43.0,16.0,63.0,PM25,SEDANG,Jakarta_Utara,2
9167,2021-12-05,2,46.0,44.0,14.0,39.0,24.0,65.0,PM25,SEDANG,Jakarta_Utara,2
9168,2021-12-06,2,61.0,51.0,18.0,45.0,31.0,88.0,PM25,SEDANG,Jakarta_Utara,2
9169,2021-12-07,2,33.0,42.0,11.0,43.0,19.0,58.0,PM25,SEDANG,Jakarta_Utara,2
9170,2021-12-08,2,49.0,31.0,15.0,51.0,30.0,71.0,PM25,SEDANG,Jakarta_Utara,2
9171,2021-12-09,2,31.0,32.0,8.0,50.0,20.0,52.0,PM25,SEDANG,Jakarta_Utara,2
9172,2021-12-10,2,33.0,34.0,9.0,41.0,24.0,54.0,PM25,SEDANG,Jakarta_Utara,2
9173,2021-12-11,2,33.0,33.0,8.0,51.0,22.0,51.0,O3,SEDANG,Jakarta_Utara,2
9174,2021-12-12,2,49.0,40.0,13.0,42.0,22.0,62.0,PM25,SEDANG,Jakarta_Utara,2
9175,2021-12-13,2,31.0,34.0,9.0,34.0,23.0,53.0,PM25,SEDANG,Jakarta_Utara,2
9176,2021-12-14,2,51.0,43.0,9.0,35.0,26.0,65.0,PM25,SEDANG,Jakarta_Utara,2
9177,2021-12-15,2,62.0,44.0,11.0,50.0,30.0,86.0,PM25,SEDANG,Jakarta_Utara,2
9178,2021-12-17,2,58.0,35.0,15.0,57.0,32.0,75.0,PM25,SEDANG,Jakarta_Utara,2
9179,2021-12-18,2,44.0,35.0,13.0,54.0,24.0,64.0,PM25,SEDANG,Jakarta_Utara,2
9180,2021-12-19,2,65.0,40.0,21.0,78.0,33.0,96.0,PM25,SEDANG,Jakarta_Utara,2
9181,2021-12-20,2,53.0,32.0,11.0,58.0,20.0,67.0,PM25,SEDANG,Jakarta_Utara,2
9182,2021-12-21,2,55.0,40.0,15.0,59.33919741346519,33.0,74.0,PM25,SEDANG,Jakarta_Utara,2
9183,2021-12-22,2,65.0,36.0,21.0,54.0,49.0,94.0,PM25,SEDANG,Jakarta_Utara,2
9184,2021-12-23,2,70.0,46.0,19.0,42.0,42.0,99.0,PM25,SEDANG,Jakarta_Utara,2
9185,2021-12-24,2,36.0,35.0,15.0,36.0,27.0,56.0,PM25,SEDANG,Jakarta_Utara,2
9186,2021-12-25,2,53.0,38.0,19.0,35.0,30.0,70.0,PM25,SEDANG,Jakarta_Utara,2
9187,2021-12-26,2,41.0,38.0,15.0,37.0,24.0,55.0,PM25,SEDANG,Jakarta_Utara,2
9188,2021-12-27,2,50.0,35.0,14.0,40.0,24.0,66.0,PM25,SEDANG,Jakarta_Utara,2
9189,2021-12-28,2,53.0,38.0,16.0,34.0,33.0,68.0,PM25,SEDANG,Jakarta_Utara,2
9190,2021-12-29,2,28.0,32.0,12.0,37.0,29.0,37.0,O3,BAIK,Jakarta_Utara,3
9191,2021-12-30,2,47.0,38.0,13.0,38.0,35.0,64.0,PM25,SEDANG,Jakarta_Utara,2
9192,2021-12-31,2,61.0,33.0,23.0,37.0,44.0,85.0,PM25,SEDANG,Jakarta_Utara,2
9193,2021-12-01,3,53.0,43.0,12.0,32.0,15.0,70.0,PM25,SEDANG,Jakarta_Selatan,2
9194,2021-12-02,3,35.0,42.0,7.0,29.0,9.0,55.0,PM25,SEDANG,Jakarta_Selatan,2
9195,2021-12-03,3,54.0,43.0,9.0,32.0,11.0,67.0,PM25,SEDANG,Jakarta_Selatan,2
9196,2021-12-04,3,50.0,45.0,10.0,26.0,13.0,65.0,PM25,SEDANG,Jakarta_Selatan,2
9197,2021-12-05,3,51.0,43.0,15.0,27.0,12.0,66.0,PM25,SEDANG,Jakarta_Selatan,2
9198,2021-12-06,3,62.0,47.0,17.0,42.0,18.0,91.0,PM25,SEDANG,Jakarta_Selatan,2
9199,2021-12-07,3,20.0,44.0,7.0,32.0,10.0,44.0,SO2,BAIK,Jakarta_Selatan,3
9200,2021-12-08,3,39.0,45.0,17.0,45.0,13.0,62.0,PM25,SEDANG,Jakarta_Selatan,2
9201,2021-12-09,3,46.0,46.0,11.0,51.0,16.0,60.0,PM25,SEDANG,Jakarta_Selatan,2
9202,2021-12-10,3,51.0,47.0,12.0,59.33919741346519,15.0,65.0,PM25,SEDANG,Jakarta_Selatan,2
9203,2021-12-11,3,38.0,45.0,8.0,47.0,12.0,55.0,PM25,SEDANG,Jakarta_Selatan,2
9204,2021-12-12,3,48.0,43.0,13.0,59.33919741346519,13.0,63.0,PM25,SEDANG,Jakarta_Selatan,2
9205,2021-12-13,3,53.0,44.0,11.0,23.0,10.0,68.0,PM25,SEDANG,Jakarta_Selatan,2
9206,2021-12-14,3,40.0,44.0,7.0,37.0,11.0,44.0,SO2,BAIK,Jakarta_Selatan,3
9207,2021-12-15,3,54.0,43.0,16.0,59.33919741346519,16.0,80.0,PM25,SEDANG,Jakarta_Selatan,2
9208,2021-12-16,3,47.0,43.0,11.0,59.33919741346519,15.0,68.0,PM25,SEDANG,Jakarta_Selatan,2
9209,2021-12-17,3,39.0,43.0,13.0,59.33919741346519,16.0,59.0,PM25,SEDANG,Jakarta_Selatan,2
9210,2021-12-18,3,35.0,35.0,10.0,33.0,12.0,58.0,PM25,SEDANG,Jakarta_Selatan,2
9211,2021-12-19,3,57.0,34.0,20.0,48.0,23.0,90.0,PM25,SEDANG,Jakarta_Selatan,2
9212,2021-12-20,3,54.0,34.0,13.0,43.0,15.0,74.0,PM25,SEDANG,Jakarta_Selatan,2
9213,2021-12-21,3,49.0,34.0,14.0,39.0,18.0,72.0,PM25,SEDANG,Jakarta_Selatan,2
9214,2021-12-22,3,56.0,34.0,21.0,44.0,24.0,82.0,PM25,SEDANG,Jakarta_Selatan,2
9215,2021-12-23,3,56.0,34.0,12.0,44.0,17.0,78.0,PM25,SEDANG,Jakarta_Selatan,2
9216,2021-12-24,3,33.0,34.0,9.0,31.0,10.0,53.0,PM25,SEDANG,Jakarta_Selatan,2
9217,2021-12-25,3,54.0,33.0,18.0,31.0,13.0,77.0,PM25,SEDANG,Jakarta_Selatan,2
9218,2021-12-26,3,39.0,33.0,14.0,36.0,12.0,59.0,PM25,SEDANG,Jakarta_Selatan,2
9219,2021-12-27,3,75.0,35.0,23.0,38.0,21.0,116.0,PM25,TIDAK SEHAT,Jakarta_Selatan,1
9220,2021-12-28,3,51.0,23.682984790874524,13.0,17.0,18.0,74.0,PM25,SEDANG,Jakarta_Selatan,2
9221,2021-12-29,3,47.0,21.0,12.0,20.0,9.0,54.0,PM25,SEDANG,Jakarta_Selatan,2
9222,2021-12-30,3,60.0,21.0,15.0,19.0,13.0,60.0,PM10,SEDANG,Jakarta_Selatan,2
9223,2021-12-31,3,64.0,21.0,44.0,17.0,10.0,64.0,PM10,SEDANG,Jakarta_Selatan,2
9224,2021-12-01,4,63.0,39.0,12.0,19.0,23.0,100.0,PM25,SEDANG,Jakarta Timur,2
9225,2021-12-02,4,33.0,38.0,5.0,18.0,13.0,56.0,PM25,SEDANG,Jakarta Timur,2
9226,2021-12-03,4,41.0,39.0,7.0,23.0,15.0,71.0,PM25,SEDANG,Jakarta Timur,2
9227,2021-12-04,4,42.0,39.0,8.0,14.0,15.0,62.0,PM25,SEDANG,Jakarta Timur,2
9228,2021-12-05,4,53.0,39.0,17.0,13.0,15.0,80.0,PM25,SEDANG,Jakarta Timur,2
9229,2021-12-06,4,52.0,41.0,20.0,23.0,19.0,83.0,PM25,SEDANG,Jakarta Timur,2
9230,2021-12-07,4,179.0,39.0,9.0,17.0,15.0,179.0,PM10,TIDAK SEHAT,Jakarta Timur,1
9231,2021-12-08,4,47.0,40.0,14.0,25.0,14.0,76.0,PM25,SEDANG,Jakarta Timur,2
9232,2021-12-09,4,38.0,40.0,9.0,28.0,19.0,63.0,PM25,SEDANG,Jakarta Timur,2
9233,2021-12-10,4,45.0,42.0,10.0,24.0,19.0,73.0,PM25,SEDANG,Jakarta Timur,2
9234,2021-12-11,4,32.0,39.0,7.0,22.0,17.0,60.0,PM25,SEDANG,Jakarta Timur,2
9235,2021-12-14,4,50.0,40.0,7.0,28.0,14.0,76.0,PM25,SEDANG,Jakarta Timur,2
9236,2021-12-15,4,69.0,40.0,15.0,29.0,23.0,124.0,PM25,TIDAK SEHAT,Jakarta Timur,1
9237,2021-12-16,4,78.0,41.0,14.0,32.0,18.0,136.0,PM25,TIDAK SEHAT,Jakarta Timur,1
9238,2021-12-17,4,55.0,39.0,13.0,34.0,17.0,81.0,PM25,SEDANG,Jakarta Timur,2
9239,2021-12-18,4,51.961251435132034,42.0,13.0,24.0,17.0,69.0,PM25,SEDANG,Jakarta Timur,2
9240,2021-12-19,4,64.0,41.0,21.0,40.0,22.0,102.0,PM25,TIDAK SEHAT,Jakarta Timur,1
9241,2021-12-20,4,57.0,42.0,10.0,30.0,16.0,86.0,PM25,SEDANG,Jakarta Timur,2
9242,2021-12-21,4,62.0,42.0,17.0,13.0,27.0,62.0,PM10,SEDANG,Jakarta Timur,2
9243,2021-12-22,4,62.0,27.0,22.0,59.33919741346519,34.0,98.0,PM25,SEDANG,Jakarta Timur,2
9244,2021-12-23,4,62.0,26.0,13.0,59.33919741346519,26.0,99.0,PM25,SEDANG,Jakarta Timur,2
9245,2021-12-24,4,34.0,23.682984790874524,16.0,59.33919741346519,10.0,65.0,PM25,SEDANG,Jakarta Timur,2
9246,2021-12-25,4,56.0,15.0,23.0,59.33919741346519,10.0,85.0,PM25,SEDANG,Jakarta Timur,2
9247,2021-12-26,4,44.0,13.0,14.0,59.33919741346519,8.0,71.0,PM25,SEDANG,Jakarta Timur,2
9248,2021-12-27,4,68.0,17.0,21.0,59.33919741346519,12.0,121.0,PM25,TIDAK SEHAT,Jakarta Timur,1
9249,2021-12-28,4,59.0,38.0,15.0,59.33919741346519,22.0,89.0,PM25,SEDANG,Jakarta Timur,2
9250,2021-12-29,4,61.0,37.0,15.0,59.33919741346519,19.0,98.0,PM25,SEDANG,Jakarta Timur,2
9251,2021-12-30,4,60.0,38.0,17.0,59.33919741346519,21.0,102.0,PM25,TIDAK SEHAT,Jakarta Timur,1
9252,2021-12-31,4,58.0,36.0,21.0,59.33919741346519,22.0,90.0,PM25,SEDANG,Jakarta Timur,2
9253,2021-12-01,5,50.0,18.0,8.0,19.0,18.0,71.0,PM25,SEDANG,Jakarta Barat,2
9254,2021-12-02,5,22.0,14.0,2.0,19.0,5.0,42.0,PM25,BAIK,Jakarta Barat,3
9255,2021-12-03,5,30.0,16.0,3.0,18.0,9.0,54.0,PM25,SEDANG,Jakarta Barat,2
9256,2021-12-04,5,34.0,27.0,5.0,14.0,15.0,54.0,PM25,SEDANG,Jakarta Barat,2
9257,2021-12-05,5,51.0,30.0,12.0,12.0,29.0,71.0,PM25,SEDANG,Jakarta Barat,2
9258,2021-12-06,5,61.0,36.0,23.0,18.0,57.0,85.0,PM25,SEDANG,Jakarta Barat,2
9259,2021-12-07,5,25.0,22.0,5.0,15.0,21.0,44.0,PM25,BAIK,Jakarta Barat,3
9260,2021-12-08,5,44.0,17.0,13.0,23.0,30.0,66.0,PM25,SEDANG,Jakarta Barat,2
9261,2021-12-09,5,30.0,20.0,5.0,31.0,15.0,50.0,PM25,BAIK,Jakarta Barat,3
9262,2021-12-10,5,48.0,32.0,8.0,28.0,30.0,63.0,PM25,SEDANG,Jakarta Barat,2
9263,2021-12-11,5,32.0,21.0,5.0,31.0,15.0,54.0,PM25,SEDANG,Jakarta Barat,2
9264,2021-12-12,5,39.0,16.0,13.0,20.0,34.0,60.0,PM25,SEDANG,Jakarta Barat,2
9265,2021-12-13,5,22.0,20.0,3.0,16.0,14.0,45.0,PM25,BAIK,Jakarta Barat,3
9266,2021-12-14,5,36.0,33.0,3.0,21.0,21.0,56.0,PM25,SEDANG,Jakarta Barat,2
9267,2021-12-15,5,51.0,32.0,5.0,31.0,28.0,67.0,PM25,SEDANG,Jakarta Barat,2
9268,2021-12-16,5,56.0,23.0,11.0,34.0,36.0,82.0,PM25,SEDANG,Jakarta Barat,2
9269,2021-12-17,5,52.0,26.0,8.0,28.0,35.0,73.0,PM25,SEDANG,Jakarta Barat,2
9270,2021-12-18,5,45.0,18.0,8.0,22.0,32.0,63.0,PM25,SEDANG,Jakarta Barat,2
9271,2021-12-19,5,54.0,19.0,18.0,35.0,45.0,84.0,PM25,SEDANG,Jakarta Barat,2
9272,2021-12-20,5,48.0,20.0,6.0,22.0,16.0,65.0,PM25,SEDANG,Jakarta Barat,2
9273,2021-12-21,5,47.0,20.0,15.0,31.0,49.0,73.0,PM25,SEDANG,Jakarta Barat,2
9274,2021-12-22,5,62.0,19.0,24.0,29.0,65.0,90.0,PM25,SEDANG,Jakarta Barat,2
9275,2021-12-23,5,59.0,24.0,16.0,23.0,44.0,88.0,PM25,SEDANG,Jakarta Barat,2
9276,2021-12-24,5,32.0,25.0,9.0,19.0,52.0,59.0,PM25,SEDANG,Jakarta Barat,2
9277,2021-12-25,5,55.0,34.0,17.0,15.0,62.0,81.0,PM25,SEDANG,Jakarta Barat,2
9278,2021-12-26,5,32.0,27.0,9.0,20.0,34.0,57.0,PM25,SEDANG,Jakarta Barat,2
9279,2021-12-27,5,54.0,36.0,14.0,21.0,47.0,76.0,PM25,SEDANG,Jakarta Barat,2
9280,2021-12-28,5,44.0,20.0,11.0,21.0,33.0,68.0,PM25,SEDANG,Jakarta Barat,2
9281,2021-12-29,5,34.0,28.0,8.0,25.0,29.0,54.0,PM25,SEDANG,Jakarta Barat,2
9282,2021-12-30,5,53.0,25.0,15.0,23.0,44.0,75.0,PM25,SEDANG,Jakarta Barat,2
9283,2021-12-31,5,60.0,28.0,19.0,30.0,53.0,87.0,PM25,SEDANG,Jakarta Barat,2
9284,2021-11-01,1,58.0,32.0,16.0,22.0,41.0,85.0,PM25,SEDANG,Jakarta_Pusat,2
9285,2021-11-02,1,50.0,29.0,14.0,22.0,35.0,63.0,PM25,SEDANG,Jakarta_Pusat,2
9286,2021-11-03,1,49.0,33.0,13.0,21.0,38.0,63.0,PM25,SEDANG,Jakarta_Pusat,2
9287,2021-11-04,1,57.0,30.0,17.0,34.0,47.0,83.0,PM25,SEDANG,Jakarta_Pusat,2
9288,2021-11-05,1,56.0,31.0,19.0,18.0,46.0,75.0,PM25,SEDANG,Jakarta_Pusat,2
9289,2021-11-06,1,55.0,30.0,13.0,22.0,40.0,72.0,PM25,SEDANG,Jakarta_Pusat,2
9290,2021-11-07,1,38.0,27.0,8.0,23.0,25.0,56.0,PM25,SEDANG,Jakarta_Pusat,2
9291,2021-11-08,1,38.0,29.0,18.0,15.0,32.0,55.0,PM25,SEDANG,Jakarta_Pusat,2
9292,2021-11-09,1,55.0,32.0,14.0,17.0,38.0,73.0,PM25,SEDANG,Jakarta_Pusat,2
9293,2021-11-10,1,38.0,28.0,10.0,16.0,25.0,55.0,PM25,SEDANG,Jakarta_Pusat,2
9294,2021-11-11,1,41.0,48.0,12.0,13.0,15.0,55.0,PM25,SEDANG,Jakarta_Pusat,2
9295,2021-11-12,1,32.0,31.0,10.0,16.0,9.0,49.0,PM25,BAIK,Jakarta_Pusat,3
